36883949,2016-04-27T08:08:29.590,tensorflow,tensorboard
36883949,2016-04-27T08:08:29.590,tensorflow,skflow
36886711,2016-04-27T10:08:21.043,keras,python
36886711,2016-04-27T10:08:21.043,keras,graphviz
36886711,2016-04-27T10:08:21.043,keras,theano
36886711,2016-04-27T10:08:21.043,keras,pydot
36916690,2016-04-28T13:49:12.197,tensorflow,google-compute-engine
36916690,2016-04-28T13:49:12.197,tensorflow,google-cloud-platform
36916690,2016-04-28T13:49:12.197,tensorflow,google-container-engine
36916690,2016-04-28T13:49:12.197,tensorflow,google-cloud-ml
36917807,2016-04-28T14:34:25.467,tensorflow,python
36926140,2016-04-28T21:52:54.590,tensorflow,python
36926140,2016-04-28T21:52:54.590,tensorflow,numpy
36926140,2016-04-28T21:52:54.590,tensorflow,machine-learning
36946671,2016-04-29T20:09:54.063,keras,python
36946671,2016-04-29T20:09:54.063,keras,machine-learning
36946671,2016-04-29T20:09:54.063,keras,neural-network
36946671,2016-04-29T20:09:54.063,keras,theano
36950394,2016-04-30T03:32:16.230,keras,python
36950394,2016-04-30T03:32:16.230,keras,machine-learning
36950394,2016-04-30T03:32:16.230,keras,scikit-learn
36950394,2016-04-30T03:32:16.230,keras,deep-learning
36952763,2016-04-30T08:45:50.973,keras,python
36952763,2016-04-30T08:45:50.973,keras,neural-network
36952763,2016-04-30T08:45:50.973,keras,nlp
36952763,2016-04-30T08:45:50.973,keras,deep-learning
36966316,2016-05-01T11:49:43.637,tensorflow,python
36966316,2016-05-01T11:49:43.637,tensorflow,deep-learning
36966316,2016-05-01T11:49:43.637,tensorflow,tensor
36986815,2016-05-02T16:07:50.037,keras,python
36986815,2016-05-02T16:07:50.037,keras,machine-learning
36986815,2016-05-02T16:07:50.037,keras,generator
36992340,2016-05-02T22:00:35.420,tensorflow,video
36992340,2016-05-02T22:00:35.420,tensorflow,lstm
36994295,2016-05-03T01:44:56.820,tensorflow,python
36994295,2016-05-03T01:44:56.820,tensorflow,machine-learning
36994295,2016-05-03T01:44:56.820,tensorflow,deep-learning
36994890,2016-05-03T03:01:40.630,tensorflow,image
36994890,2016-05-03T03:01:40.630,tensorflow,numpy
37009283,2016-05-03T16:17:53.403,tensorflow,cuda
37009647,2016-05-03T16:36:35.720,tensorflow,python
37027665,2016-05-04T12:20:21.980,tensorflow,python
37041511,2016-05-05T02:51:46.643,tensorflow,spyder
37061089,2016-05-05T22:08:08.557,tensorflow,python
37061089,2016-05-05T22:08:08.557,tensorflow,jupyter
